,Date_,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL,Return_GOOGL
255,2023-01-09,87.6011734008789,89.62152048330157,87.44193867309151,87.93955953620126,29003900,0.007785589444796681
256,2023-01-10,87.99927520751953,88.24808564924614,85.42160267591623,85.5708904595706,30467800,0.0045444802984411226
257,2023-01-11,91.0845184326172,91.16413959217384,88.58646719453307,88.75565646377223,26862000,0.03505987086623219
258,2023-01-12,90.6963882446289,91.43287269029972,89.32295720715761,91.0447289711645,30258100,-0.004261209200720817
259,2023-01-13,91.68167114257812,91.75133776013791,89.70113462763581,90.41770989001778,26329200,0.010863529596037313
260,2023-01-17,90.85562896728516,91.81106022758811,89.62153120519707,91.6219618471942,32602400,-0.009009894398721796
261,2023-01-18,90.68643951416016,92.35844611498096,90.2087200883145,91.70158285357977,29116700,-0.0018621790971907748
262,2023-01-19,92.60725402832033,93.16458701556463,90.19876306253056,90.28833877439054,37000400,0.021180835022861944
263,2023-01-20,97.55359649658205,97.83227057478472,94.5678711393832,94.647492304584,63191100,0.053412041207366645
264,2023-01-23,99.315185546875,99.56399601043772,97.03608078946915,97.483936586645,40005100,0.018057653572563837
265,2023-01-24,97.23512268066406,99.13603819966976,96.73750177115588,97.63322092688912,33078500,-0.020944056588699467
266,2023-01-25,94.76692199707033,95.70245168515892,93.31386993258523,95.1152550959037,42330000,-0.02538383883876727
267,2023-01-26,97.05597686767578,97.10574199484742,94.92616002591808,96.04083357396856,30114000,0.024154576537541494
268,2023-01-27,98.89717864990234,99.84265530593878,96.84697541487012,96.84697541487012,33879800,0.0189705141470764
269,2023-01-30,96.47874450683594,97.82231944586148,95.94131301260722,97.01617600106464,27226200,-0.024454025646451494
270,2023-01-31,98.36969757080078,98.40950815466128,96.35931244094722,96.40907756904596,29870700,0.019599685647141207
271,2023-02-01,99.95213317871094,100.70851906446003,97.11569559851716,98.24031608663826,35531100,0.016086616579980895
272,2023-02-02,107.2273406982422,107.33681789479918,105.10747856990469,105.29657692633798,69883800,0.07278691597830589
273,2023-02-03,104.28143310546876,107.2970145016706,102.09190421385664,102.44023732028236,65309300,-0.027473474335839132
274,2023-02-06,102.4103775024414,103.8634295449767,101.3952266662137,101.91275662788443,31999600,-0.017942365647535707
275,2023-02-07,107.1278305053711,107.6652620074092,102.6293407524082,102.72886341728358,49010200,0.04606420870597061
276,2023-02-08,98.89717864990234,102.64923682856325,97.57350525697755,101.56442693043918,94743500,-0.07683019264593516
277,2023-02-09,94.55792999267578,99.55404072276416,93.18449138448132,99.52418468225432,119455000,-0.043876364487480224
278,2023-02-10,94.1200180053711,96.28964546267233,93.80154092875313,94.99582806779736,54980700,-0.004631150315352772
279,2023-02-13,94.15982818603516,94.74701720884224,93.39348774073656,94.28920688773186,50076100,0.000422972514325215
280,2023-02-14,94.2294921875,94.39868146803326,91.82100889832186,93.98068174209502,54726100,0.0007398484343790201
281,2023-02-15,96.47874450683594,96.65788833824551,93.70201891653385,94.04039749081164,50169000,0.02386993994258524
282,2023-02-16,95.0555419921875,97.21521477469815,94.28920158994696,94.9162087541605,42462600,-0.014751461805637356
283,2023-02-17,93.90106201171876,95.10530367470464,92.76648697078689,94.39868291013072,34284100,-0.01214532005470681
284,2023-02-21,91.3532485961914,92.65701296526196,91.28358197173172,92.5574903007614,33629300,-0.027132956336632152
285,2023-02-22,91.21392059326172,91.67173095076852,90.17886811812298,91.26367813182742,30884000,-0.0015251565222990093
286,2023-02-23,90.45752716064452,91.50253409442122,89.33290665311979,91.48262500616492,41206400,-0.008292521883694559
287,2023-02-24,88.70590209960938,89.46228802095382,88.15852364572393,89.01443223203913,36585100,-0.01936406085835629
288,2023-02-27,89.4423828125,89.73100384409955,88.91489828317458,89.4423828125,27502300,0.008302499557060194
289,2023-02-28,89.63147735595703,90.79591607528975,88.89500052309056,88.90495506752045,30142000,0.002114149215517225
290,2023-03-01,89.9300537109375,90.59686392466584,89.24333440817962,89.55186454339591,31111200,0.003331155123045937
291,2023-03-02,91.56224060058594,91.84090707447562,89.16370434886473,89.23337856042907,32204400,0.018149515343277578
292,2023-03-03,93.2043914794922,93.28401264189694,92.01009682269682,92.03996045341758,35160100,0.017934804436139595
293,2023-03-06,94.67735290527344,95.51335999397992,93.55273236671876,93.5726338624318,32639300,0.015803562497431534
294,2023-03-07,93.41339874267578,95.21478402463518,93.08496711653402,94.52807232544816,27835500,-0.013350121479022259
295,2023-03-08,93.8015365600586,95.503399070826,93.55272611825472,93.67215786383372,34103300,0.004155055084249737
296,2023-03-09,91.88072204589844,95.07544729094798,91.46272231509025,93.60249368912125,28813500,-0.020477431229821152
297,2023-03-10,90.1987533569336,92.3484790931476,89.96985201598534,91.73142650002876,35941000,-0.018306002080878625
298,2023-03-13,90.67648315429688,92.1295353055602,88.99452204264824,89.66133224210813,37335600,0.005296412417950203
299,2023-03-14,93.52286529541016,93.911008957319,92.000146684369,92.11957083074608,36050200,0.0313905220195827
300,2023-03-15,95.65269470214844,96.46879271449647,92.19920427168174,92.7764463663674,50622100,0.022773354943850466
301,2023-03-16,99.84265899658205,100.70852211278338,95.04559373185006,95.74225996804024,65492000,0.043803933673595585
302,2023-03-17,101.136474609375,102.35066322909664,99.62370281885212,99.78294515178816,61028500,0.01295854523302764
303,2023-03-20,100.73837280273438,101.26584972399412,99.3947979368084,99.6436083783907,32960400,-0.003936283207203295
304,2023-03-21,104.42076873779295,104.5999125670678,100.73837708314564,100.76823312250936,42110300,0.03655405415639823
305,2023-03-22,102.8781509399414,106.08282326179877,102.83834035547768,103.77386251455106,43427400,-0.014773093671864856
306,2023-03-23,105.0975341796875,105.79420800627038,103.96295911766454,104.56010268824096,40797800,0.02157293088443768
307,2023-03-24,104.93830108642578,104.98805862211832,103.34590808241246,104.49043770663732,30393300,-0.0015150982799413404
308,2023-03-27,101.97247314453124,104.2615323044318,101.44499620942092,104.12219906093443,31120900,-0.028262587741457068
309,2023-03-28,100.54927825927734,101.9625197988408,99.2654154207413,101.95257284782572,32057900,-0.013956657530868388
310,2023-03-29,100.9075698852539,102.00233439427096,100.1710930472741,101.793334518348,28779600,0.0035633435881325948
311,2023-03-30,100.40994262695312,100.67866215981913,99.30522364315344,100.4298517146947,33086200,-0.004931515632243033
312,2023-03-31,103.23643493652344,103.39566967562423,100.55923207299185,100.81799706625952,36863400,0.028149526188570917
313,2023-04-03,103.86343383789062,104.0326231198909,101.44499598386052,101.90280629620425,25035400,0.006073426516062019
314,2023-04-04,104.22171783447266,105.07762635151548,103.54495313711536,103.83357415733605,24420100,0.00344956818143749
315,2023-04-05,103.97291564941406,105.59515710589082,103.16677219338038,105.2766800226226,28290500,-0.00238723934155205
316,2023-04-06,107.90411376953124,108.65054511701238,103.83357846595176,104.75915364055206,48711500,0.03780982860356419
317,2023-04-10,105.93354034423828,107.07806234756984,104.61982146300264,106.47097183107456,27067400,-0.018262264119992988
318,2023-04-11,104.84871673583984,106.22215520900345,104.18190658636902,106.04301139046436,26311800,-0.010240605618137888
319,2023-04-12,104.14209747314452,106.24205820052738,103.84352190700692,106.07286892315904,24370300,-0.006739417369080569
320,2023-04-13,106.9188232421875,106.97853531836758,105.33638488558675,105.33638488558675,24843600,0.02666285619760078
321,2023-04-14,108.35197448730467,108.42164110764423,106.3316273112732,106.38139243712666,26578000,0.013404106046611242
322,2023-04-17,105.4657745361328,105.65487290751938,104.02266937335288,104.16201021070088,37571200,-0.026637262171074205
323,2023-04-18,104.00276184082033,106.03305590180256,103.57480758885212,105.98329077756064,26596400,-0.01387191912966268
324,2023-04-19,103.68429565429688,104.48049216706148,102.579576599555,103.08715206626977,20905700,-0.003062093552966161
325,2023-04-20,104.78900146484376,105.74443260354953,103.37576004674304,103.4155706266589,27820800,0.010654514298194195
326,2023-04-21,104.90843963623048,105.49562864153212,104.2814324554801,104.9681517132192,25800100,0.0011397968271200654
327,2023-04-24,105.4657745361328,106.12263017432495,104.20181320069476,104.98805513219028,23542800,0.005312584019311339
328,2023-04-25,103.3558578491211,106.1823484668057,103.34590330520572,105.32643992429568,46664100,-0.020005700392299763
329,2023-04-26,103.21652221679688,105.84395986079907,102.14165929158904,104.42076383754022,53347600,-0.001348115483958523
330,2023-04-27,107.07806396484376,107.85435896406044,103.04733914233148,103.95300525177883,50089200,0.03741205056237096
331,2023-04-28,106.82925415039062,106.83920869473444,104.5899600378611,106.53068615790887,36139800,-0.002323630118441722
332,2023-05-01,106.6899185180664,107.47616045562452,106.31172936546945,106.33163086061984,26681700,-0.0013042834889408494
333,2023-05-02,104.81886291503906,106.68991470916808,103.21652305785555,106.6302026327562,30997200,-0.0175373233855316
334,2023-05-03,104.90843963623048,106.97853676712556,104.46057627953849,105.02786379020792,21795400,0.0008545858894122293
335,2023-05-04,104.1918716430664,105.09753777760864,103.4752962966064,104.98806056672764,23419500,-0.006830413221746268
336,2023-05-05,105.0676727294922,105.37619524656544,103.61462066511623,104.32124140643722,26625100,0.00840565653169234
337,2023-05-08,107.25720977783205,107.44630815726045,104.65963556054464,104.67953705638796,26511400,0.020839302817499794
338,2023-05-09,106.83920288085938,109.62588288426798,106.67996814548604,107.8742552366085,36360100,-0.0038972382167922204
339,2023-05-10,111.21827697753906,112.40261721138486,107.4164534060574,107.45626399131446,63153400,0.04098752123378313
340,2023-05-11,116.0153350830078,117.35890998003735,113.865616766379,114.85090401178836,78900000,0.04313192252058995
341,2023-05-12,116.95085906982422,117.46838143400169,115.55751911429611,116.12480660274282,41073800,0.008063795929624806
342,2023-05-15,115.95561981201172,117.91624729796742,115.45799893103178,115.55752158860936,36266800,-0.008509892665416907
343,2023-05-16,118.94135284423828,120.1754505833764,115.87600619542154,115.93571827523856,45035600,0.025748929090863015
344,2023-05-17,120.2650146484375,121.09106715915512,118.3242961888887,119.04087149490434,33323600,0.01112869302850994
345,2023-05-18,122.24555206298828,122.72326387464808,120.25506846385704,120.3744926202258,35234200,0.016468109369464967
346,2023-05-19,122.1758804321289,125.3706055665954,121.56878235183454,122.96212233272476,41330300,-0.000569931827241299
347,2023-05-22,124.45498657226562,125.82841748352126,122.15597291663258,122.35502582680218,35253000,0.01865430502383658
348,2023-05-23,121.97682189941406,124.03697194132886,121.62848881852833,123.56921471447752,34046300,-0.019912136436675443
349,2023-05-24,120.3247299194336,121.32992621989824,119.28967758115876,120.54368432083103,34182600,-0.01354431074899487
350,2023-05-25,122.89246368408205,124.72370499429998,121.37969186050914,123.92750849840978,42317000,0.0213400334774716
351,2023-05-26,124.01708221435548,124.66399090771507,121.86735626591604,122.58393158206252,35635900,0.00915124082111718
352,2023-05-30,123.08155059814452,125.06208723131289,121.41949862779474,125.04217814334058,35076700,-0.007543570607426164
353,2023-05-31,122.28536224365234,123.46969481793454,121.91712004551184,122.16593049458432,37325800,-0.006468787162843714
354,2023-06-01,123.13131713867188,123.82798336385528,122.03655267348697,122.23559799694154,30772700,0.006917875365442194
355,2023-06-02,124.07679748535156,125.5497587390049,123.17113136582034,123.40003273525558,26963100,0.007678634230923409
356,2023-06-05,125.4104232788086,126.82366483426893,123.2507427687404,123.41993964810082,32305500,0.010748389872123232
357,2023-06-06,126.70423126220705,127.67956397510676,124.76351278739156,125.41042147669415,26638300,0.010316590515942137
358,2023-06-07,121.91710662841795,128.42598057792483,121.5389175209611,126.3658381831414,52539000,-0.03778188452035525
359,2023-06-08,121.558837890625,122.64365544606528,120.663118714824,121.64841360475144,29389200,-0.0029386256588658233
360,2023-06-09,121.64840698242188,123.17112570184304,121.3299299142625,121.66830847720398,23762500,0.0007368373484901714
361,2023-06-12,123.05169677734376,123.45974956411617,121.0811222457333,122.20574275748704,28306400,0.011535619986578816
362,2023-06-13,123.24079132080078,124.5644647092654,122.59388264580669,124.3853208853146,22278300,0.0015367081349488831
363,2023-06-14,123.08155059814452,123.45974733869542,120.87211260494072,122.5142630804105,30592300,-0.0012921105175457415
364,2023-06-15,124.49478912353516,124.86303131123525,121.81759393072213,122.55407071303016,35246300,0.0114821313066229
365,2023-06-16,122.94221496582033,125.5099405617093,122.69340452264716,125.33079673890096,45514000,-0.01247099712883748
366,2023-06-20,122.51426696777344,123.97727366337496,121.55883572827894,122.34507768010197,26097500,-0.0034808873271550134
367,2023-06-21,119.97639465332033,122.0763553297012,119.5285313149912,121.8175903515394,30306300,-0.020714912452773238
368,2023-06-22,122.56403350830078,122.65360162877322,118.2645890844936,119.429020209191,26952200,0.02156789977276463
369,2023-06-23,121.75787353515624,122.20573688397316,120.48396529451564,120.8024423546758,34885300,-0.006577459553743781
370,2023-06-26,117.77690887451172,121.41949744247007,117.70724225347334,120.1853997584649,33969900,-0.03269574726512503
371,2023-06-27,117.7669677734375,118.51339914725077,115.54757514767203,116.52291548374876,39535900,-8.44061978635402e-05
372,2023-06-28,119.60816192626952,119.8171617967654,116.2940048517799,116.5328607619048,27091400,0.015634215498985693
373,2023-06-29,118.53329467773438,119.48872587696212,117.73710580825735,118.67262791972016,24090900,-0.008986571076961547
374,2023-06-30,119.13043975830078,120.5038782942194,119.12049280738276,119.59820461658656,29519700,0.00503778353744333
375,2023-07-03,119.32949829101562,119.61811933616502,118.25463528006463,118.67263503107024,14467900,0.001670929219422801
376,2023-07-05,121.17068481445312,122.02659333927568,118.66267890915144,118.67262585976906,27584800,0.015429433206425536
377,2023-07-06,119.53849029541016,119.72758866259632,117.83662777001128,119.22996777471036,24745200,-0.013470209577030268
378,2023-07-07,118.91149139404295,120.4740206872672,118.8318702291812,119.52853643899115,21692600,-0.005245163292741384
379,2023-07-10,115.89590454101562,117.74705489595593,115.58738201288968,117.73710794498514,35315200,-0.025359927940306726
380,2023-07-11,116.58262634277344,117.14991387720602,114.80114257142738,115.73667231326417,23078800,0.005925332775799541
381,2023-07-12,118.36410522460938,119.7574452355278,117.8465828398585,118.2347265266947,30404400,0.015280826463782704
382,2023-07-13,123.9474105834961,124.23603160712076,119.87686780772502,120.35458719688464,44297900,0.04717059575022131
383,2023-07-14,124.82322692871094,126.17675640796054,122.90240991720913,124.20618186143912,33266800,0.0070660318040678405
384,2023-07-17,124.05689239501952,126.49523177773592,123.60902902733594,125.34075523343137,25716200,-0.006139358455530819
385,2023-07-18,123.17112731933594,124.08674795318164,122.37493084193564,124.00712678682312,26226400,-0.007139990842775168
386,2023-07-19,121.44935607910156,124.5843692790778,121.220454716404,124.00712721064436,37224000,-0.013978691903748452
387,2023-07-20,118.6328125,123.4995440064544,117.65747984586896,120.84225038010165,37906800,-0.023191095202407697
388,2023-07-21,119.44892120361328,120.41430699448074,118.16506592367423,120.04607237662714,72937900,0.006879283112446455
389,2023-07-24,120.95173645019533,122.41474313178708,120.404358008307,121.08112274560484,29686100,0.012581237498330733
390,2023-07-25,121.62850189208984,122.56403163253376,120.44416169668466,120.78254786384008,52509600,0.005595334649645123
391,2023-07-26,128.6549072265625,130.35676214061976,127.70943058695468,129.45110367587904,61682100,0.057769398004314576
392,2023-07-27,128.78428649902344,132.60602666094323,128.1771883763532,131.04348970124676,44952100,0.0010056302961931607
393,2023-07-28,131.9491424560547,133.10362643815824,129.94871216599972,130.1577044124772,36591200,0.02457486113459395
394,2023-07-31,132.0885009765625,132.89464445399818,131.15297119764708,132.0984479281434,28055500,0.0010561532868940127
395,2023-08-01,130.92405700683594,131.99891993360347,130.05818634611023,130.15771659691958,23166800,-0.008815634677640682
396,2023-08-02,127.7691421508789,129.47099705811388,126.95303661740036,128.83404293845086,26273300,-0.02409728913145659
397,2023-08-03,127.83880615234376,128.7743358739839,126.81370831340226,127.36109434055176,20089500,0.0005452333818019017
398,2023-08-04,127.50042724609376,130.88424328208276,127.30138192389168,128.6648583264697,26130000,-0.0026469185408909413
399,2023-08-07,130.90414428710938,130.9837654483107,128.4060929974258,128.54542623298215,22746300,0.026695730473482726
400,2023-08-08,130.77476501464844,130.88424221889798,128.92361467945548,129.998477634037,23535200,-0.0009883512333817013
401,2023-08-09,129.04306030273438,131.41172554952155,128.3861970452602,131.0335439778547,24912900,-0.013241887391042817
402,2023-08-10,129.0729217529297,131.42169319546548,128.83405823487684,130.695170875727,20857800,0.00023140686624500972
403,2023-08-11,128.9435272216797,129.3117618339363,127.56014170520348,128.04781566195854,19569200,-0.001002491688362639
404,2023-08-14,130.70510864257812,130.74491163303028,128.34639041402843,128.77433710267465,24695600,0.013661650637724065
405,2023-08-15,129.16249084472656,130.7946869315138,128.66486990136232,130.47621742457744,19770700,-0.011802276237495413
406,2023-08-16,128.08761596679688,129.66009982508598,127.26157104777742,128.08761596679688,25216100,-0.008321880995790454
407,2023-08-17,129.3018035888672,131.36196125693914,128.6747964401177,129.18237944098485,33446300,0.00947935218331386
408,2023-08-18,126.853515625,128.63499931194184,125.77865268655036,127.898514932027,30491300,-0.01893467759855738
409,2023-08-21,127.75918579101562,128.11747344866333,125.95780055174252,126.5748532050452,25248700,0.007139495989160638
410,2023-08-22,128.46580505371094,129.6600920991953,127.70942680168037,127.89850997505022,22067500,0.005530868550236212
411,2023-08-23,131.74014282226562,132.77520272479933,129.25203849949906,129.56056100573272,27819700,0.025488010347856305
412,2023-08-24,129.16249084472656,133.61122329329774,128.95349855277777,133.31264769004198,28500700,-0.019566184781024898
413,2023-08-25,129.26199340820312,130.1377957542412,126.64450294743214,128.92359969772878,26762900,0.0007703673320778037
414,2023-08-28,130.38661193847656,131.90933055130816,129.52075650385797,130.6851874909537,20543300,0.00870030316430248
415,2023-08-29,133.9296875,135.92017096898465,131.61077243629086,131.61077243629086,43075600,0.02717361475114677
416,2023-08-30,135.23345947265625,135.6315501147355,133.43207426004315,134.1386874276615,28315800,0.009734749606253201
417,2023-08-31,135.5220947265625,137.34338932032665,135.14389792537597,135.36285236962215,30053800,0.002134347927146063
418,2023-09-01,135.01451110839844,136.80594945032874,134.20836765107612,136.80594945032874,21524600,-0.003745393835508426
419,2023-09-05,135.1239776611328,135.77087872900177,133.93963753997775,134.7955460588322,19403100,0.0008107762035036714
420,2023-09-06,133.8202362060547,135.88037909843112,133.03398657934434,135.37281118261353,18684500,-0.009648483397577845
421,2023-09-07,134.61639404296875,134.93487869329522,132.3173880233416,132.95434213781053,18844300,0.0059494577164558304
422,2023-09-08,135.7310791015625,136.00974558565406,134.2083603898534,134.2680724669895,23558300,0.008280455486260774
423,2023-09-11,136.26849365234375,136.82582658236907,135.1438656559962,135.89029694146225,20763400,0.003959406750012828
424,2023-09-12,134.69601440429688,136.21873306242523,134.54673421670935,135.6116349892628,18405500,-0.011539565793239559
425,2023-09-13,136.05950927734375,136.24859245755297,133.51167758565322,134.44720728074662,20749500,0.010122755889081292
426,2023-09-14,137.44290161132812,138.0400375924637,135.59175121605634,136.94528070062265,24751000,0.010167553457542278
427,2023-09-15,136.74620056152344,137.86088156813008,135.83058003957777,137.323442557438,38908400,-0.005069021692912679
428,2023-09-18,137.5523681640625,138.4978447839275,135.95997529868072,135.95997529868072,21861300,0.005895356501523841
429,2023-09-19,137.3831787109375,137.75142852316634,135.96993710197103,136.7661336216356,20353700,-0.0012300002928572473
430,2023-09-20,133.1036376953125,137.4229832645566,132.98419835818402,137.4229832645566,29927500,-0.031150400331247385
431,2023-09-21,129.8193359375,131.60081198310746,129.4511013506065,130.81457768472256,31488700,-0.024674770837823323
432,2023-09-22,129.6302490234375,131.4017782750434,128.9833479050883,130.1378168923183,26397300,-0.0014565389099936432
433,2023-09-25,130.4861602783203,130.54587235985892,128.34639636353074,129.2122519182116,20094600,0.0066027124172851615
434,2023-09-26,127.95824432373048,129.73972044721884,126.61466183176898,129.1525314353715,25718700,-0.019373058025448198
435,2023-09-27,129.9188690185547,130.27715670469198,127.95825647590418,127.95825647590418,22746500,0.01532237883683285
436,2023-09-28,131.68045043945312,132.66574536563317,129.1724366549313,129.2222017860651,22513100,0.013559088331094094
437,2023-09-29,130.2373504638672,133.412174428442,129.7397295336501,132.6458339437757,30848100,-0.010959105704528849
438,2023-10-02,133.53158569335938,133.78039613443357,130.545860400469,130.58567857530397,22288000,0.025294089735080627
439,2023-10-03,131.7998504638672,133.62114458922525,131.21266150812517,133.30267514343657,22989400,-0.01296873110957375
440,2023-10-04,134.5965118408203,134.9249434701971,131.8993997738575,132.15815718510046,26752300,0.021219002655240793
441,2023-10-05,134.4273223876953,134.84532213743643,132.81502028305357,134.4273223876953,19832600,-0.001257012167782512
442,2023-10-06,136.92538452148438,137.50262665466772,133.3723635946971,133.3723635946971,27583200,0.01858299406265429
443,2023-10-09,137.76136779785156,138.27889778472175,134.96474077645817,136.28841418957376,19278100,0.006105392942942656
444,2023-10-10,137.40309143066406,139.05519659503832,136.6765691108844,137.8410002873595,27786600,-0.0026007027435530627
445,2023-10-11,139.88125610351562,140.43858915374793,137.920628289257,137.920628289257,25884300,0.018035727195425455
446,2023-10-12,138.30874633789062,140.54804026123193,137.60211801793758,140.37885098714375,24765500,-0.011241747532359181
447,2023-10-13,136.70640563964844,139.33384321860913,135.9699212870382,138.71679820107695,23420500,-0.011585244900764513
448,2023-10-16,138.43814086914062,138.9656178098258,137.33342186038425,137.51255809555218,28501900,0.012667550005352135
449,2023-10-17,139.05517578125,139.23431200334724,136.5272532818645,137.9703659398381,23515800,0.004457116429298358
450,2023-10-18,137.30357360839844,140.0504356733887,136.7263315075888,138.7864742597851,23375000,-0.012596454342749808
451,2023-10-19,137.0945587158203,138.9954742091233,136.72632410734244,137.84099006998994,26066000,-0.0015222829754908407
452,2023-10-20,134.95480346679688,137.21399157463526,134.43727344295388,136.67656764747252,26315200,-0.015607878744909764
453,2023-10-23,135.8505096435547,137.0049938097521,133.31263994264685,134.39744989145308,26317900,0.006637082591715027
454,2023-10-24,138.14950561523438,138.6968916178538,136.76612018289654,137.17417294722958,44814300,0.01692298378351187
455,2023-10-25,125.01232147216795,127.69947125982355,124.4748899960184,127.55019106624778,84366200,-0.09509396421334515
456,2023-10-26,121.69816589355467,123.73841461751326,120.69296955110404,122.68345314790562,57061100,-0.026510631428847797
457,2023-10-27,121.58869171142578,122.72326678236502,119.6380186492304,122.29531249468846,44566500,-0.0008995549055739183
458,2023-10-30,123.86779022216795,124.80331991907411,122.16592770060556,122.62373800525754,28940100,0.01874432958084049
459,2023-10-31,123.48960876464844,124.77347164354664,122.10622322082403,124.46494151125496,26292300,-0.0030531057092503255
460,2023-11-01,125.84832763671876,125.88813822149176,123.13132166552204,123.47965479092,30082400,0.019100545346820708
461,2023-11-02,126.88337707519533,128.36628525589762,126.32604408767604,127.80895226837836,27124600,0.008224578410484629
462,2023-11-03,128.48573303222656,128.91367975208917,127.25162763160075,127.41086997739492,26380100,0.012628572741105515
463,2023-11-06,129.6302490234375,129.7198171439132,128.0577651016171,128.43596185853923,19052700,0.008907728229435863
464,2023-11-07,130.34681701660156,131.28234671869467,129.26200712212523,130.08805962107587,29757300,0.005527783820229448
465,2023-11-08,131.21267700195312,131.580926799427,130.15772310979614,130.34682148408558,26425800,0.006642739770479356
466,2023-11-09,129.6202850341797,131.9192909413078,129.45109576679184,131.33210198045876,23747800,-0.012135961281772634
467,2023-11-10,131.95909118652344,132.16809862200418,128.79422992197888,129.48094911346612,26913300,0.018043519590525747
468,2023-11-13,131.46148681640625,131.95910772056664,130.62548734210117,131.15296428561638,18324800,-0.00377089873568337
469,2023-11-14,132.98419189453125,135.05429646532818,132.68563153168148,133.55148695631237,32395200,0.011582898649636908
470,2023-11-15,133.97946166992188,134.38751449955015,132.93446980864985,134.22827214854598,23861500,0.007484120941081196
471,2023-11-16,136.27847290039062,136.56710157010505,133.68090599008264,134.54676162685195,28013200,0.017159430272474907
472,2023-11-17,134.66616821289062,135.41259957777137,133.01406314727024,135.35288749837048,37240600,-0.011830956520025526
473,2023-11-20,135.60171508789062,136.00976793027115,132.98422391138493,133.05389813694657,27815500,0.006947155974030617
474,2023-11-21,136.3182830810547,136.52727537398616,135.31309423775954,135.64151069808045,22635300,0.0052843578910459765
475,2023-11-22,137.83103942871094,138.75660699373168,136.81588856208788,136.81588856208788,17813900,0.011097237387862169
476,2023-11-24,136.0396270751953,137.47277793932125,135.34296073463057,137.37324766801746,12514300,-0.01299716203941259
477,2023-11-27,135.76095581054688,137.761386630107,135.3529029730756,135.38275901618942,23436500,-0.002048456546373867
478,2023-11-28,136.54714965820312,136.59691477732565,134.7756207579528,135.43248388353294,18730000,0.005791015855496573
479,2023-11-29,134.3477020263672,137.63198796354249,134.19840663801398,136.9154278069515,23967200,-0.016107605595147678
480,2023-11-30,131.89939880371094,134.9050333890216,130.65534651348793,134.4074124729324,38988300,-0.018223633048637833
481,2023-12-01,131.2325897216797,131.4814001818538,130.04824950146127,131.2325897216797,31431200,-0.005055436856263307
482,2023-12-04,128.6549072265625,129.41128550101195,127.29142327486284,129.26200531072064,36669900,-0.019642091195365308
483,2023-12-05,130.36672973632812,131.51125173964408,127.63976171874135,128.33642794624606,27384800,0.013305536078395352
484,2023-12-06,129.40135192871094,131.21268423164344,129.26201867463922,130.8145935589201,23576200,-0.007405093382105266
485,2023-12-07,136.27847290039062,137.90072213818786,134.0590876044096,134.39746622266577,56767100,0.05314566555277089
486,2023-12-08,134.3477020263672,135.75098148530094,133.39226317393695,133.56145246512227,32233900,-0.014167834676535374
487,2023-12-11,132.65577697753906,132.70554210632815,130.73496753299872,131.75011845279244,31138000,-0.012593628497613363
488,2023-12-12,131.88946533203125,132.36717720816904,130.63545077616277,131.18283687704292,29032800,-0.005776692602219358
489,2023-12-13,131.939208984375,132.86477654283303,130.94396721251857,132.74535238978922,30104800,0.0003771616801881983
490,2023-12-14,131.31219482421875,133.08372386900336,129.07290095664663,132.74534532925426,38722400,-0.004752295886740532
491,2023-12-15,131.96908569335938,132.87474430610476,130.55582879211832,130.99373767011565,50815200,0.005002512295373407
492,2023-12-18,135.15383911132812,136.4974064259798,131.79986392780293,131.99892443621175,32258000,0.024132571664312152
493,2023-12-19,135.9998016357422,136.8159072955645,135.4325216409029,136.18890002941745,25476800,0.0062592563406003165
494,2023-12-20,137.68174743652344,141.02576050336694,137.41304308366068,138.30875463223933,49107200,0.01236726657356546
495,2023-12-21,139.75184631347656,140.02056584118617,138.51774106231403,138.82627876474274,27488300,0.015035390787057734
496,2023-12-22,140.81675720214844,141.3143780648777,140.0404698711855,140.10018194492363,26514600,0.00762001302138926
497,2023-12-26,140.8466339111328,142.00110294060704,140.51820227118546,140.9162929453233,16780300,0.00021216728447659428
498,2023-12-27,139.70208740234375,141.40395757196106,139.2243755877538,140.91628362015615,19628600,-0.0081261900054439
499,2023-12-28,139.56275939941406,140.46843312127822,139.08504756687975,140.11014545033115,16045700,-0.000997322269984613
500,2023-12-29,139.02532958984375,139.6921397740678,138.11965590639036,138.9656175115826,18727200,-0.0038508110034729537
501,2024-01-02,137.51255798339844,138.78646627528045,135.83059690794266,137.89075472780192,23711200,-0.010881266103869969
502,2024-01-03,138.25900268554688,138.96563111524162,136.42776123741183,136.59695053777563,24212100,0.005428192981753455
503,2024-01-04,135.74102783203125,138.49785185670754,135.7012248421468,137.76136746127565,27137700,-0.01821201371777903
504,2024-01-05,135.08416748046875,136.50737117465926,134.50692540464604,136.09931838527314,22506000,-0.0048390701179551465
505,2024-01-08,138.17938232421875,138.34857162557788,135.6116563892304,135.6415124314593,21404000,0.022913231813028956
506,2024-01-09,140.2793426513672,140.81678178118554,137.49266229644218,137.84100303562764,24759600,0.015197349212498157
507,2024-01-10,141.60301208496094,142.31958744643927,140.23953558229127,140.3291037059296,21320200,0.009435954065478036
508,2024-01-11,141.40396118164062,144.5290199237723,139.97081051510136,142.80725580814243,24008700,-0.0014056968166813455
509,2024-01-12,141.9712371826172,142.51862321173218,141.14519984962567,141.9911462708172,18768600,0.004011740521525198
