,Date_,Close_MSFT,High_MSFT,Low_MSFT,Open_MSFT,Volume_MSFT
310,2023-03-29,275.6124572753906,276.2314626149595,273.5491161384135,274.0895014430885,25087000
311,2023-03-30,279.0906982421875,279.49354356258004,276.5655912108352,279.2675783720718,25053400
312,2023-03-31,283.2664489746094,284.21951457614847,278.05899567842283,278.77626112609994,32766000
313,2023-04-03,282.21514892578125,283.23696956652316,278.99241693897744,281.5175235068159,24883300
314,2023-04-04,282.1659851074219,285.37891186376925,280.6823692815174,282.2151301252811,25824300
315,2023-04-05,279.3755798339844,282.1365164147506,277.98038902724386,280.8592256779027,22064800
316,2023-04-06,286.5088195800781,286.9804198360611,277.1058996745783,278.2652902835456,29770300
317,2023-04-10,284.33740234375,284.54372744768915,279.7390901341014,284.1605222699036,23103000
318,2023-04-11,277.8919677734375,280.98699490817353,276.72277194835743,280.76099975689954,27276600
319,2023-04-12,278.5404357910156,281.9989980260232,277.0371498147004,279.81775661090296,27403400
320,2023-04-13,284.7795715332031,284.83852157200124,278.2260423471424,278.6386926187293,24222700
321,2023-04-14,281.1441955566406,283.443337075977,278.7369589738927,281.9891661216718,20987900
322,2023-04-17,283.7576904296875,286.50882187894223,281.1637990466979,284.8679660158174,23836200
323,2023-04-18,283.33526611328125,286.6660935877299,281.9990251103345,286.479408449853,20161800
324,2023-04-19,283.413818359375,284.003318669782,279.5720814178553,280.99674714768076,17150300
325,2023-04-20,281.1146545410156,283.9836860604295,280.1026390020825,280.26968408422516,23244400
326,2023-04-21,280.77081298828125,281.27188830738805,278.11794135985355,280.03390753424685,21676400
327,2023-04-24,276.8504638671875,279.974965874203,273.85372692501556,277.16488406665934,26611000
328,2023-04-25,270.61138916015625,276.6834838571945,270.56224413132526,274.6299772681223,45772200
329,2023-04-26,290.2130126953125,294.3396952159119,287.6191210991788,291.5198084868981,64599200
330,2023-04-27,299.50787353515625,299.87143878760514,290.0951466606812,290.8025771762299,46462600
331,2023-04-28,301.8954772949219,303.53630353885956,298.0144293789497,298.70221989068983,36446700
332,2023-05-01,300.22509765625,303.21202941946285,299.82225241970167,301.6104834742064,21294100
333,2023-05-02,300.07769775390625,303.7818646450202,298.60388700365706,302.3866739262479,26404400
334,2023-05-03,299.0853576660156,303.2218452657529,298.78077247368105,301.26659903403873,22360800
335,2023-05-04,300.07769775390625,302.3866739262479,298.10278175345024,300.89319317575126,22519900
336,2023-05-05,305.22625732421875,306.52321822274723,298.95764296609326,300.38233895103525,28181200
337,2023-05-08,303.26116943359375,304.78412545107415,300.74586773679005,304.71534040836775,21318600
338,2023-05-09,301.6399841308594,304.6269161479535,300.9620286732827,302.62252479578075,21340800
339,2023-05-10,306.8572692871094,307.53522473722796,302.29829624410297,303.23169187465317,30078000
340,2023-05-11,304.69561767578125,305.6879931681305,300.91286076821495,304.68581266049245,31680200
341,2023-05-12,303.5755920410156,305.2262531704453,301.24697545043415,305.12799310648273,19758100
342,2023-05-15,304.0569763183594,304.4892965393922,302.2196303713481,303.70327612919976,16336500
343,2023-05-16,306.2972106933594,308.23281696097433,304.4205544655897,304.4205544655897,26730300
344,2023-05-17,309.19219970703125,309.6156085646195,305.9821054697701,307.50839072780883,24315000
345,2023-05-18,313.6429748535156,314.1550321133072,308.91648200354047,309.71407729634495,27276000
346,2023-05-19,313.4656982421875,313.8694240878351,311.52586091326384,311.89019080925425,27529500
347,2023-05-22,316.26226806640625,317.65068255774975,313.1408221240689,313.72178477500375,24115700
348,2023-05-23,310.4328918457031,317.7786593037001,310.4230353450579,315.129844956525,30797200
349,2023-05-24,309.0444641113281,311.65388239302536,307.82343004625983,309.9109947219232,23384900
350,2023-05-25,320.9296569824219,321.89463238352636,315.1002884244355,318.2906692286353,43301700
351,2023-05-26,327.7929382324219,328.29510888578733,318.9208860691988,319.05872682002087,36630600
352,2023-05-30,326.138671875,330.59930960813324,325.45923440138364,330.0971389039491,29503100
353,2023-05-31,323.36187744140625,330.79626374577583,322.3180799641337,327.2021566585661,45950600
354,2023-06-01,327.4876708984375,328.4231369444022,319.7480341193022,320.9394987276046,26773900
355,2023-06-02,330.2644958496094,332.3323475779333,327.4581277933345,329.1321101568125,25864000
356,2023-06-05,330.7962646484375,333.37614376930503,329.535864541666,330.08728771023425,21307100
357,2023-06-06,328.5708312988281,330.23495716570153,327.08397218930753,330.19556121403355,20396200
358,2023-06-07,318.4285583496094,329.36843269361947,317.5620276985379,326.57192107899317,40717100
359,2023-06-08,320.27978515625,321.6386600689706,318.3990265502694,318.97998914840355,23277700
360,2023-06-09,321.7863464355469,324.9373314399376,319.44278312053285,320.0138891984146,22514900
361,2023-06-12,326.7688903808594,327.01506251011267,320.18132179801705,323.54893969802896,24260300
362,2023-06-13,329.1715087890625,331.82032311090893,325.3312298625047,329.34874549714056,22951300
363,2023-06-14,332.1748046875,333.8487871057347,327.71416712277926,329.2207392790675,26003800
364,2023-06-15,342.7701110839844,344.48345964894935,332.03701124714706,332.3127228558807,38899100
365,2023-06-16,337.08837890625,346.088445630965,336.7142225430132,345.9407483756996,46533600
366,2023-06-20,332.8739318847656,336.842225295789,330.7174616885454,334.1146489977438,26375400
367,2023-06-21,328.4526672363281,332.5588311731775,326.98549110544155,331.21963929473736,25117800
368,2023-06-22,334.5085144042969,334.9122402862619,328.23605360829237,329.0041094190213,23556800
369,2023-06-23,329.89031982421875,332.78530632497916,328.34438176725655,329.2404218291187,23084700
370,2023-06-26,323.56866455078125,330.9636551501701,323.4603331837818,328.61026513447996,21520600
371,2023-06-27,329.44720458984375,331.0029990368277,324.25787749926053,326.7786773945669,24354100
372,2023-06-28,330.7076416015625,332.80503293279156,328.6988686300646,329.53585987238114,20259500
373,2023-06-29,329.91986083984375,330.96362821714007,327.527075062663,329.5850703650796,16997000
374,2023-06-30,335.3258056640625,337.482275725271,332.0369499207866,332.57851653603007,26823800
375,2023-07-03,332.8148498535156,335.68029693733763,331.41660903960724,333.9964880500449,12508700
376,2023-07-05,332.972412109375,336.41882187846574,329.6047942488933,329.9592676867089,18172400
377,2023-07-06,336.0446472167969,337.73831270755437,330.3630051592924,332.13543251111116,28161200
378,2023-07-07,332.056640625,336.5566740578288,331.84000796378285,334.1244923820167,21185300
379,2023-07-10,326.74920654296875,330.09717183988954,322.57413647427785,329.47681321075055,32791400
380,2023-07-11,327.3793640136719,327.76337687578695,321.9931170915051,325.99094971925894,26698200
381,2023-07-12,332.0369567871094,336.4188023518634,330.53038466322164,331.4461377080676,29995300
382,2023-07-13,337.4133605957031,338.47681093963564,333.8290800785116,334.36082027563174,20567200
383,2023-07-14,339.953857421875,346.0490818076083,339.0381043039025,342.2678814702268,28302200
384,2023-07-17,340.4363708496094,341.67705794335393,336.96042159632077,340.3871183937117,20363900
385,2023-07-18,353.98565673828125,361.1640442664553,336.9308748774754,340.5348083176435,64872700
386,2023-07-19,349.6432189941406,356.9102257559928,347.04365668560916,356.2111052558254,39732900
387,2023-07-20,341.5588684082031,352.488915911332,340.0818357740048,348.15629286107804,33778400
388,2023-07-21,338.5063781738281,344.9363933202969,334.6267028122205,343.80400747725736,69368900
389,2023-07-24,339.8258361816406,341.6081500253585,337.06872038252897,340.5545261109339,26678100
390,2023-07-25,345.60595703125,346.5020271113136,339.78644478620345,341.79518755329605,41637700
391,2023-07-26,332.59820556640625,339.3925798836245,328.00955380229783,336.21202538513404,58383700
392,2023-07-27,325.65618896484375,336.1037197516402,324.0117459121444,335.2667585487862,39635300
393,2023-07-28,333.1889953613281,334.80389869488613,328.0686339226428,328.5609781023416,28484900
394,2023-07-31,330.7765808105469,332.52932517386967,328.2557505534437,331.7612693303981,25446000
395,2023-08-01,331.1900939941406,333.3564205017468,328.5905322353185,330.0577083402896,18311900
396,2023-08-02,322.4854736328125,328.52161875649267,321.3629143538821,328.52161875649267,27761300
397,2023-08-03,321.6583251953125,324.82902313251566,320.9592048261729,321.00842722740435,18253700
398,2023-08-04,322.76116943359375,330.00849183831787,322.22942927216775,326.79839796975773,23727700
399,2023-08-07,325.0555114746094,326.0401999902519,322.50517182513227,323.34216307349016,17741500
400,2023-08-08,321.05767822265625,323.71634923267544,318.05439027271234,321.9537483771396,22327600
401,2023-08-09,317.29620361328125,322.10145851514295,316.1342482811802,321.47127346666514,22373300
402,2023-08-10,317.9854431152344,323.2338495332389,316.2622382780474,321.0281269074305,20113700
403,2023-08-11,316.0948486328125,317.47340645136524,314.32239139441043,315.356332296055,24342600
404,2023-08-14,319.0785217285156,319.09820468359845,315.17913299956973,316.4691027901668,18836100
405,2023-08-15,316.931884765625,320.11244002661056,315.9865920449891,318.0544442872601,16966300
406,2023-08-16,316.1621398925781,320.1289875880266,315.57006992613054,316.55684316556676,20698900
407,2023-08-17,312.688720703125,317.6127097168365,312.02756935768224,316.3003145091052,21257200
408,2023-08-18,312.29400634765625,314.1688694839408,307.4291913799028,310.3303071193683,24744800
409,2023-08-21,317.6225891113281,318.50080167384647,312.84661003586535,313.7248225983837,24040000
410,2023-08-22,318.1949157714844,321.7670303653258,317.2081424532329,321.1947150908699,16102000
411,2023-08-23,322.6748962402344,324.84580972840274,319.1817100325212,319.5369641096459,21166400
412,2023-08-24,315.7378234863281,328.57575251487145,315.72794611782484,328.4474671800425,23281400
413,2023-08-25,318.7080383300781,321.05653339298726,314.58330321702437,317.21800107114086,21684100
414,2023-08-28,319.4185485839844,321.83612524691614,317.46472649074093,321.3526159371164,14808500
415,2023-08-29,324.0661926269531,324.6286605824637,317.62256478776396,317.62256478776396,19284600
416,2023-08-30,324.4411926269531,325.4476905236703,322.1321467834745,324.3227846525076,15222100
417,2023-08-31,323.4248046875,326.5331343506148,322.4577560775386,324.845760553026,26411000
418,2023-09-01,324.31292724609375,327.5988691949411,322.45778856177515,326.9278705558269,14931200
419,2023-09-05,329.13818359375,330.42100680175923,324.31287838153,324.64837765053704,18553900
420,2023-09-06,328.4771423339844,330.036231094412,325.81284204251835,328.9705290461866,17535800
421,2023-09-07,325.54638671875,328.67444125152036,324.67802138664604,326.9081387064647,18381000
422,2023-09-08,329.8487243652344,331.7137404938382,325.10234685290214,325.7240188957701,19530100
423,2023-09-11,333.47015380859375,333.94381580860636,330.9933433198764,332.7794004894833,16583300
424,2023-09-12,327.3817443847656,332.33536528300334,327.0956018294752,331.37819404327416,17565500
425,2023-09-13,331.6150207519531,332.3945800625575,326.7897151493459,326.9278477470877,16544400
426,2023-09-14,334.22015380859375,336.3515577961035,332.11832170381217,334.6641837585193,20267000
427,2023-09-15,325.852294921875,332.93732030579133,325.28982688834475,332.46368837349866,37666900
428,2023-09-18,324.7076110839844,326.0298836572718,322.043311199017,323.4642671224755,16834200
429,2023-09-19,324.30303955078125,325.0332722714447,320.2178137413672,321.8558610357087,16505900
430,2023-09-20,316.5272216796875,325.2305683428645,316.2706811307051,325.1516397386993,21436500
431,2023-09-21,315.30364990234375,321.046677345135,310.8335683618871,315.0372319704766,35529500
432,2023-09-22,312.8170471191406,317.19832345154833,311.96840633060816,317.0700380905197,21447900
433,2023-09-25,313.3399963378906,313.4682816827549,310.83358377019226,312.40254967459873,17836000
434,2023-09-26,308.01141357421875,311.7019358551928,305.9194290098136,310.9618559252266,26297600
435,2023-09-27,308.6528625488281,310.1428699166052,305.59385896293986,308.16932310170114,19410100
436,2023-09-28,309.4916076660156,311.30726701468535,305.35702492417727,306.87663419975775,19683600
437,2023-09-29,311.57366943359375,315.24446731366316,310.81386483371,313.5472160333315,24140300
438,2023-10-02,317.54364013671875,317.6324762351651,311.0112056216763,312.09666228896396,20570000
439,2023-10-03,309.2449645996094,317.13915267567864,307.09377546228785,316.58653180553114,21033500
440,2023-10-04,314.7412109375,315.80694299104033,309.84682368319505,309.87642567835275,20720100
441,2023-10-05,315.13592529296875,315.74775007089806,310.73492454627984,314.869507327209,16965600
442,2023-10-06,322.93145751953125,324.8359228657201,312.1163998758835,312.363093214424,25645500
443,2023-10-09,325.45758056640625,325.93121248263185,318.9053913285908,320.45463265375236,19891200
444,2023-10-10,324.0464782714844,326.72062531613193,323.3360003351507,326.5824626080448,20557100
445,2023-10-11,328.023193359375,328.4178966562557,324.786578142663,326.82917598535187,20063200
446,2023-10-12,326.77984619140625,329.2171774212292,324.37211695571347,326.197653564225,19313100
447,2023-10-13,323.39520263671875,329.41449526956706,322.04329801120366,327.9836921494348,21072400
448,2023-10-16,328.24029541015625,331.6940020700412,326.22726938220796,326.6712993129767,22158000
449,2023-10-17,327.6679382324219,329.04941482391666,323.07944842920335,325.23060698695457,18338500
450,2023-10-18,325.7437438964844,331.1512728246969,323.9576864994265,328.0922693438246,23153600
451,2023-10-19,326.937744140625,332.42420139961934,326.5331634650962,327.75675274742485,25052100
452,2023-10-20,322.3492431640625,327.5298029248246,321.1453785484329,327.33243622169937,25012600
453,2023-10-23,324.96417236328125,328.329072743361,320.09938749138905,321.1650893461635,24374700
454,2023-10-24,326.1581726074219,327.450843201344,323.2669341104162,326.91797719567256,31153600
455,2023-10-25,336.1640625,341.6209174681372,333.15438596388094,340.4565021251705,55053800
456,2023-10-26,323.5531311035156,337.11138741830564,322.61568436698997,336.0358080707796,37828500
457,2023-10-27,325.4477233886719,332.2663310024127,324.0563693205719,326.059518061042,29856500
458,2023-10-30,332.8485107421875,334.9602201307453,327.44098203313024,329.0001007639954,22828100
459,2023-10-31,333.6379089355469,334.5161516349393,330.2631610837394,334.368141661427,20265300
460,2023-11-01,341.4926452636719,342.82479524967096,335.15754738848574,335.29571010602456,28158800
461,2023-11-02,343.712890625,344.21612454156855,340.2098272647779,342.64715857381447,24348100
462,2023-11-03,348.13360595703125,349.7026019942071,342.7359548361638,345.00555147993623,23624000
463,2023-11-06,351.8143005371094,352.810951254989,348.6763685179985,348.77505187557927,23828300
464,2023-11-07,355.7613830566406,357.66584833262294,352.8997464578491,354.6463243893139,25833900
465,2023-11-08,358.3960876464844,359.057208917739,355.78111421518867,356.89617290299117,26767800
466,2023-11-09,355.91925048828125,359.96502688763604,355.5935984478297,357.507940986345,24847300
467,2023-11-10,364.780517578125,365.2048228913201,356.2942607445592,356.7086886877949,28042100
468,2023-11-13,361.8300476074219,363.5963803497688,361.0603655929023,363.3496870103211,19986500
469,2023-11-14,365.37249755859375,367.0302994013767,362.4911367128115,366.10273019534225,27683900
470,2023-11-15,365.5209045410156,368.9420616823199,362.98960975360205,367.1128197102885,26860100
471,2023-11-16,371.94793701171875,372.12590947641365,366.02514736390873,366.79639155264005,27182300
472,2023-11-17,365.6988525390625,370.1681097203814,362.88083457344084,369.41663021620167,40157000
473,2023-11-20,373.20367431640625,374.61761697588884,366.83595346489807,367.0534854259764,52465100
474,2023-11-21,368.8826904296875,371.9973289708727,366.954565050594,371.4535142101286,28423100
475,2023-11-22,373.6090393066406,375.52726727191356,370.7613594334498,373.75734968023374,23345300
476,2023-11-24,373.19378662109375,373.7277342076605,370.92951089344206,373.0949029680178,10176600
477,2023-11-27,374.36053466796875,376.36777927950243,371.9776106304941,372.5510875373221,22179200
478,2023-11-28,378.4046325683594,378.70125333384794,373.91558054196696,374.1034504184605,20453100
479,2023-11-29,374.5978088378906,379.9866201515638,373.20363100030266,379.45270281593014,28963400
480,2023-11-30,374.65716552734375,375.82391411402256,371.2557732398662,374.2418662773965,30554400
481,2023-12-01,370.3065490722656,373.91557582374776,367.1424534634021,372.53129531051445,33020400
482,2023-12-04,364.996826171875,365.3725357450279,358.82684275276864,364.9572666786292,32063300
483,2023-12-05,368.3388671875,368.8925793974309,361.51631803473913,362.33701910752933,23065000
484,2023-12-06,364.6606140136719,369.98023426556915,363.8992672788477,369.3474332518956,21182100
485,2023-12-07,366.7864990234375,367.28088706354185,362.208460944063,364.0970268782678,23118900
486,2023-12-08,370.0296936035156,370.2570927962262,364.0970369580223,365.0561509893791,20144800
487,2023-12-11,367.132568359375,367.429219306122,361.990950541345,364.3442425802933,27708800
488,2023-12-12,370.1780090332031,370.2175685270605,366.301993361596,366.6876305328375,24838300
489,2023-12-13,370.1680908203125,373.4014078665919,366.6084909494342,371.7995652934086,30955500
490,2023-12-14,361.8228454589844,369.5649795287377,360.0430604780347,369.1200181959737,43277500
491,2023-12-15,366.56903076171875,368.2202702045034,362.1689643703593,362.73257407600477,78478200
492,2023-12-18,368.4674072265625,368.813484896194,364.5419649068583,365.30334181505793,21802900
493,2023-12-19,369.0705871582031,369.0705871582031,365.68895952374146,367.3204340997758,20603700
494,2023-12-20,366.460205078125,371.80948757127044,366.3712188472843,370.7910493626897,26316700
495,2023-12-21,369.3474426269531,370.20767302873213,365.88672618527943,368.3784311602655,17708000
496,2023-12-22,370.375732421875,370.9690041075322,368.5267259720335,369.4858399809148,17091100
497,2023-12-26,370.454833984375,372.70924214380784,369.3078501593934,370.7910142162584,12673100
498,2023-12-27,369.87152099609375,370.85039977971724,368.6256533259875,369.49578121145504,14905400
499,2023-12-28,371.0679016113281,372.23465019250256,369.9604771834302,371.1568878412429,14327000
500,2023-12-29,371.8193664550781,372.92679083929943,369.2881020982719,371.77980696276984,18723000
501,2024-01-02,366.7073974609375,371.68094017367383,362.65340930447013,369.6638284252025,25258600
502,2024-01-03,366.4404296875,369.0705777416299,364.3738912539091,364.86827930524817,23083500
503,2024-01-04,363.8102722167969,368.91236039556355,363.0489255004596,366.5096417702584,20901500
504,2024-01-05,363.6224365234375,367.88405940220275,362.38646631091734,364.8287446578594,20987000
505,2024-01-08,370.4845275878906,370.988813066157,364.86828645661416,365.1550098059731,23134000
506,2024-01-09,371.57220458984375,371.76994171839436,367.0238281824233,367.8346318821267,20830000
507,2024-01-10,378.4737854003906,379.8580959650945,372.09619819178806,372.14562492264923,25514200
508,2024-01-11,380.3129577636719,386.29504112370273,376.1106593210736,381.6675761983364,27850800
509,2024-01-12,384.1098937988281,384.31752835299,380.33276145139934,381.1633298431019,21645700
510,2024-01-16,385.8896484375,389.6074563331201,383.2693977344923,389.2416139939335,27202300
511,2024-01-17,385.0986328125,385.7314338319448,380.4909325183697,383.6253660644491,22234100
512,2024-01-18,389.4492492675781,389.56789757510035,385.74133878224427,387.32338662433057,23392100
513,2024-01-19,394.1953430175781,394.1953430175781,389.0833577969474,391.31800122328355,29272000
514,2024-01-22,392.0596008300781,396.12345590728927,389.1723614900859,395.5301842429018,27016900
515,2024-01-23,394.42279052734375,394.89741393072353,389.5085719753557,391.30815176623645,20525900
516,2024-01-24,398.04168701171875,401.07723674810927,395.95538401589334,397.03314629680017,24867000
517,2024-01-25,400.3258056640625,402.44180116533613,398.0120730325646,399.78199083712803,21021200
518,2024-01-26,399.3963317871094,401.61121081981145,397.9131676038507,399.83139569486946,17803300
519,2024-01-29,405.121337890625,405.37842932819404,399.7918203197978,401.5024138062242,24510200
520,2024-01-30,404.0040588378906,408.41399218521565,401.88809348762567,407.63288072311394,33477600
521,2024-01-31,393.1175842285156,410.65849256823645,392.7517419035558,402.39230877230926,47871100
522,2024-02-01,399.248046875,403.42068358377554,397.2902591651768,397.3199212437322,30657700
523,2024-02-02,406.6044921875,408.01843470985267,399.03046395458153,399.2776579693306,28245000
524,2024-02-05,401.0970458984375,406.5452122317709,399.4556738410708,405.2993446059863,25352300
525,2024-02-06,400.9388122558594,403.3909878537456,398.38778318773774,401.3244494199643,18382600
526,2024-02-07,409.4026794433594,409.6498734365446,402.82732525964184,402.86688474756494,22340500
527,2024-02-08,409.4620666503906,410.895804101699,407.89981364987307,409.40274249689327,21225300
528,2024-02-09,415.82977294921875,416.0967618057892,410.4310639420329,410.58927173757974,22032800
529,2024-02-12,410.59912109375,416.017594125501,410.0948356904119,415.8396216919868,21202900
530,2024-02-13,401.759521484375,405.4674319451174,398.86241468639423,400.39500560681336,27824900
531,2024-02-14,405.64263916015625,405.9893567916934,400.76888180370327,404.2359976573727,20401200
532,2024-02-15,402.740234375,405.2860956459485,400.4915726451575,404.30540669126674,21825500
533,2024-02-16,400.263671875,404.45394000272717,399.64950189121174,404.12702357209685,22281100
534,2024-02-20,399.0056457519531,400.68965547755954,394.27055684913546,399.4513996951192,24307900
535,2024-02-21,398.4013366699219,398.5103188921078,393.4879464924858,396.4102420513832,18631100
536,2024-02-22,407.7823791503906,408.95128532759105,404.7313302719457,406.3361048933316,27009900
537,2024-02-23,406.4846496582031,411.9527756521701,405.12752632093805,411.7645886082764,16295900
538,2024-02-26,403.71099853515625,408.28758685257475,403.53266673551263,407.5941515550284,16193500
539,2024-02-27,403.6515808105469,404.4836850623454,400.055681208624,404.1567686089776,14835800
540,2024-02-28,403.8893127441406,405.45445472615467,401.51186772663095,404.3449824000404,13183100
541,2024-02-29,409.753662109375,410.30839821391055,402.1061941187346,404.8006395825574,31947300
542,2024-03-01,411.59625244140625,411.9627713431054,407.0196635688865,407.40598368145766,17800300
543,2024-03-04,411.0216979980469,413.4288600615765,408.44611984108144,409.55559222110224,17596000
544,2024-03-05,398.8669128417969,410.3579315766557,396.875818269098,410.07064779480004,26919200
545,2024-03-06,398.31219482421875,401.35335816221044,394.6469759902315,399.1839316978577,22344100
546,2024-03-07,405.2959899902344,405.92996122894976,398.46079390642615,402.3043446808418,18718500
547,2024-03-08,402.4034423828125,406.5639942145303,400.53118498928256,404.12708488667965,17971700
548,2024-03-11,400.7193603515625,401.8684653107991,397.49000992509303,399.9665214154685,16120800
549,2024-03-12,411.3782653808594,411.66554917132913,402.9680422398846,403.7902307329295,22457000
550,2024-03-13,411.20001220703125,414.2510613457713,407.5843111404895,414.17182627227476,17115900
551,2024-03-14,421.22491455078125,423.8004927118293,414.06283197899603,416.2916924630243,34157300
552,2024-03-15,412.5075988769531,418.62952831732593,408.9116991847294,415.3506293663728,45049800
553,2024-03-18,413.39910888671875,416.77707411837673,409.8923602232522,410.3579455831781,20106000
554,2024-03-19,417.45068359375,417.7082504608342,411.6457249805596,413.90430223487067,19837900
555,2024-03-20,421.2347717285156,421.9578936817544,416.7077018080513,418.03510823968844,17860100
556,2024-03-21,425.33587646484375,426.77226517382667,423.1466488448073,425.7915460992778,21296200
557,2024-03-22,424.71185302734375,425.8213254638717,422.06695538505966,425.66285531367333,17636500
558,2024-03-25,418.8870849609375,423.39435444173097,417.6488290976738,421.24472896152855,18060500
559,2024-03-26,417.6884460449219,421.98766661282076,417.39127674125456,421.6112320076055,16725600
560,2024-03-27,417.4704895019531,420.4621347429845,415.073243298201,420.4522190231072,16705000
561,2024-03-28,416.76715087890625,417.9063400745122,415.1821775398297,417.00488629896955,21871200
562,2024-04-01,420.58099365234375,423.8698081123032,418.253066843913,419.9668236498753,16316000
563,2024-04-02,417.4804382324219,418.41160904891876,413.9142553427375,416.1629170804003,17912000
564,2024-04-03,416.49969482421875,419.2832911891412,415.1524569171968,415.78645833952515,16502300
565,2024-04-04,413.953857421875,424.6424895808556,413.64677241260966,420.9970416568271,19370900
566,2024-04-05,421.5220642089844,422.5027833332265,414.38972913104834,416.06385334615516,16544300
567,2024-04-08,420.600830078125,423.26555903906655,419.3229415986936,421.175397711729,14272400
568,2024-04-09,422.2749328613281,423.72120713043927,417.65871174097106,422.43343322697575,12512300
569,2024-04-10,419.2833557128906,420.04611045008676,415.7568053933284,418.2234014266725,16216600
570,2024-04-11,423.9093933105469,425.33586626582,418.3917187704176,421.81923224312044,17966400
571,2024-04-12,417.9360656738281,421.1852474824693,415.82607308443,420.06585947169174,19232100
572,2024-04-15,409.753662109375,422.80982223466214,409.5456133970364,422.59188803424814,20273500
573,2024-04-16,410.6848449707031,414.46896182763265,409.8428552388163,410.6749594816062,16765600
574,2024-04-17,407.9705810546875,414.944445667743,406.4747584853447,413.3297553873522,15855500
575,2024-04-18,400.4717102050781,408.02014264055606,400.15473970896494,406.7719711724091,21029900
576,2024-04-19,395.3701171875,401.67037838778936,394.03279488372993,400.23398957432255,30276500
577,2024-04-22,397.1928405761719,399.0650979159109,392.0317987028659,396.3211036284112,20286900
578,2024-04-23,403.7407531738281,404.36483895374073,399.2731164319855,400.4420226888204,15734500
579,2024-04-24,405.2167053222656,408.5946705531457,402.95812809887644,405.7120076101216,15065300
580,2024-04-25,395.2908935546875,396.13291356518926,384.3843265310709,390.327954514582,40586500
581,2024-04-26,402.5024719238281,409.1197034555493,401.94773576133974,408.2975149317784,29694700
582,2024-04-29,398.470703125,402.50247113048255,395.4394554463583,401.4425169456961,19582100
583,2024-04-30,385.6720886230469,398.3815629989462,385.51361848485345,397.71784459298715,28781400
584,2024-05-01,391.2293395996094,397.94563683086795,386.64283597513935,388.9212142092202,23562500
585,2024-05-02,394.1021423339844,396.1725023827848,390.9421111461168,393.9238407560063,17709400
586,2024-05-03,402.8392639160156,403.32465048849417,398.0843437724287,398.50041099944804,17446700
587,2024-05-06,409.6546325683594,410.0409526402596,402.55198432258595,404.9195438147948,16996600
588,2024-05-07,405.49407958984375,410.77401898833904,405.2464284421319,410.76410326855756,20018200
589,2024-05-08,406.6828308105469,408.356955043612,402.88879817126514,404.33510268855184,11792300
590,2024-05-09,408.4460754394531,408.842311213407,405.25632757821904,406.71251747640963,14689700
591,2024-05-10,410.84332275390625,411.477324178815,407.9309429487919,409.0602466503411,13402300
592,2024-05-13,409.83294677734375,414.4194510292962,406.9601994102217,414.0826490844057,15440200
593,2024-05-14,412.6462707519531,413.56752582141957,407.68333177957805,408.1489171745,15109300
594,2024-05-15,419.86090087890625,420.5853574358199,414.0951098075322,414.72032117666083,22239500
595,2024-05-16,417.7868347167969,422.18315151911617,417.151719986036,418.59066930665216,17530100
596,2024-05-17,417.0127868652344,419.7021893979302,414.84938085500266,419.32507581561083,15352200
597,2024-05-20,422.103759765625,423.52287221703216,416.79445965158396,417.01278697375295,16272100
598,2024-05-21,425.7756042480469,429.6756950854867,421.6174819616407,423.58239750259565,21453300
599,2024-05-22,427.24432373046875,429.1199579656232,423.8801327186548,426.8176027078419,18073700
600,2024-05-23,423.7511291503906,430.3009184683396,422.183164058962,429.6757070386861,17211700
601,2024-05-24,426.8870544433594,427.7802005755344,421.180804345367,423.93965100741593,11845800
602,2024-05-28,427.0458679199219,427.54206361225715,423.3541707575322,426.3611154416687,15718000
603,2024-05-29,425.9046325683594,427.66115445230247,422.4510995765547,422.4510995765547,15517100
604,2024-05-30,411.5149230957031,421.071626093263,411.08817181006793,421.071626093263,28424800
605,2024-05-31,411.971435546875,413.5791047255822,401.43224401056676,413.5791047255822,47995300
606,2024-06-03,410.3736572265625,413.2615196687407,405.8086812773789,412.3683735171778,17484700
607,2024-06-04,412.9042663574219,413.2714463024523,406.5628712460692,409.2919473930987,14348900
608,2024-06-05,420.7839050292969,420.8533494133481,413.13254520571803,414.6310659745161,16988000
609,2024-06-06,421.28997802734375,422.07397569799485,417.3799535645987,420.7838790172518,14861300
610,2024-06-07,420.6250915527344,423.03659533238357,419.78155282449774,422.9572173477245,13621700
611,2024-06-10,424.614501953125,424.8228956664724,420.664803577901,421.4686381861944,14003000
612,2024-06-11,429.3879089355469,429.52685827022987,422.01444801185045,422.24270893937995,14551100
613,2024-06-12,437.70416259765625,440.02635491441,429.95358793616725,432.00784546900513,22366200
614,2024-06-13,438.2201843261719,440.01644063600304,436.02700779586485,437.49575798146077,15960600
615,2024-06-14,439.2026672363281,439.7683376003339,433.39717151476515,434.94529966913103,13582000
616,2024-06-17,444.9585266113281,447.5089797746042,437.3667384679764,439.22250553797545,20790000
617,2024-06-18,442.9439697265625,446.7150751827561,441.50502038116036,446.28832386783046,17112500
618,2024-06-20,442.308837890625,443.1325093875715,437.9125211824865,442.90424847377636,19877400
619,2024-06-21,446.3578186035156,447.15171963768364,443.11270951249037,443.9760852156284,34486200
620,2024-06-24,444.2638854980469,449.3052206448714,443.0134626029418,446.37765380757656,15913700
621,2024-06-25,447.5188903808594,447.98531552571586,443.3508346061679,444.8394216277891,16747500
