,Date_,Close_AAPL,High_AAPL,Low_AAPL,Open_AAPL,Volume_AAPL
309,2023-03-28,155.87159729003906,156.70213299816345,154.22043780927265,156.1879947191645,45992200
310,2023-03-29,158.95643615722656,159.23327640666747,157.5524562960156,157.5722198233599,51305700
311,2023-03-30,160.5284881591797,160.6372479005565,159.45078759523014,159.70784921727477,49501700
312,2023-03-31,163.03982543945312,163.1387034155815,160.08356404514288,160.60758412796915,68749800
313,2023-04-03,164.29550170898438,164.4141432098461,162.36750188667764,162.41694087425697,56976200
314,2023-04-04,163.7615966796875,164.95793868784338,163.24745837486338,164.72065569074036,46278300
315,2023-04-05,161.91268920898438,163.1881457283857,159.9748075653386,162.88164511746857,51511700
316,2023-04-06,162.80252075195312,163.09913955417102,160.17252383849814,160.59766588857192,45390100
317,2023-04-10,160.20220947265625,160.20220947265625,158.27420958419825,159.59909001148102,47716900
318,2023-04-11,158.98609924316406,160.52849925536958,158.69936213850445,160.5186174915291,47644200
319,2023-04-12,158.29397583007812,160.23185733032426,157.97757839276272,159.40133668736163,50133100
320,2023-04-13,163.6923828125,163.92968090167284,159.59908506589906,159.8067227797579,68445600
321,2023-04-14,163.34634399414062,164.44382316709542,161.9720245871667,162.73332768738865,49386500
322,2023-04-17,163.3660888671875,163.52428757903846,162.1796287016244,163.2276687659828,41516200
323,2023-04-18,164.59213256835938,165.5215312907478,163.78137535549732,164.2263111895451,49923000
324,2023-04-19,165.73904418945312,166.26306428456468,163.67260909854727,163.92968580784367,47720200
325,2023-04-20,164.77008056640625,165.9763194310247,163.69238005042013,164.21640012100644,52456400
326,2023-04-21,163.15847778320312,164.5723392677561,162.63445771401044,163.18813815793777,58337300
327,2023-04-24,163.46499633789062,163.73195482649055,162.041237847574,163.13871709330454,41949600
328,2023-04-25,161.92257690429688,164.43391748853472,161.88301968061162,163.32655661191464,48714100
329,2023-04-26,161.91268920898438,163.41554697412082,160.96352700012233,161.22058862196803,45498800
330,2023-04-27,166.51023864746094,166.65854052357386,163.32656095584278,163.32656095584278,64902300
331,2023-04-28,167.76589965820312,167.93399523157063,165.98621681699632,166.58933625125528,55209200
332,2023-05-01,167.6769256591797,168.52722497825897,166.7376452115908,167.37042504765017,52472900
333,2023-05-02,166.63876342773438,168.42835824019505,165.65004401355455,168.17128153704527,48425700
334,2023-05-03,165.5610809326172,168.9919388807047,165.27435890938423,167.58795896994013,65136000
335,2023-05-04,163.91978454589844,165.15568380990734,162.45648404157697,163.0299431104764,81235400
336,2023-05-05,171.612060546875,172.33382159836464,168.83374592219786,169.05126543141336,113316400
337,2023-05-08,171.5428009033203,171.88885869773142,170.168481660933,170.53430297922057,55962800
338,2023-05-09,169.83233642578125,171.58235891028352,169.66425593732595,171.09789605728315,45326900
339,2023-05-10,171.60214233398438,172.06684167430913,169.96086445482297,171.06824047843108,53724500
340,2023-05-11,171.7899932861328,172.62051394942262,170.22781484613878,171.88887125937896,49514700
341,2023-05-12,170.8593292236328,172.3345492571858,169.3048853057611,171.89890853860956,45497800
342,2023-05-15,170.3642578125,171.49295625881442,169.7701996375863,171.44344889298378,37266700
343,2023-05-16,170.3642578125,171.42364292514614,170.09693012303615,170.28504904867637,42110300
344,2023-05-17,170.97811889648438,171.21573009717264,168.7306172756303,170.00783790944186,57951600
345,2023-05-18,173.31472778320312,173.50284672542747,170.86921174934298,171.2850464654308,65496700
346,2023-05-19,173.4236602783203,174.64146318273222,173.20583990744595,174.64146318273222,55772400
347,2023-05-22,172.47314453125,172.97809854709377,171.7305793150355,172.25532419255816,43570900
348,2023-05-23,169.8592987060547,171.66126403673206,169.5820755948007,171.41374232257482,50747300
349,2023-05-24,170.13653564453125,170.71078788094945,168.82962874348078,169.39397044171028,45143500
350,2023-05-25,171.27513122558594,172.17609878581072,169.98801528701642,170.70087903430024,56058300
351,2023-05-26,173.69094848632812,174.0275895351184,171.39395459047836,171.60187949980389,54835000
352,2023-05-30,175.5424346923828,177.21568420222022,174.81967538543662,175.20580872558915,55964400
353,2023-05-31,175.49290466308594,177.57209321550437,175.0077566388477,175.57211342872856,99625300
354,2023-06-01,178.30474853515625,178.33444993394386,175.17607026429087,175.93844141740337,68901800
355,2023-06-02,179.15623474121094,179.97800874169684,177.48298533965166,179.2354435119536,61945900
356,2023-06-05,177.79983520507812,183.11659785767154,176.27509267968756,180.81960374527281,121946500
357,2023-06-06,177.43348693847656,178.33445457100666,175.6711182885981,178.18594757320713,64848400
358,2023-06-07,176.05728149414062,179.41367589423808,175.56223798316736,176.67113061333816,61944600
359,2023-06-08,178.780029296875,179.0473419280775,175.70085790805388,176.136483528079,50214900
360,2023-06-09,179.1661376953125,180.42353722036253,178.8394071951532,179.70077799078283,48870700
361,2023-06-12,181.9680938720703,182.06710862095264,179.17605622243772,179.47308536155512,54274900
362,2023-06-13,181.49281311035156,182.32448241588102,180.63144240873362,180.9878742693214,54929100
363,2023-06-14,182.1265106201172,182.5621513412214,180.21564985689943,181.55225831570974,57462900
364,2023-06-15,184.1660919189453,184.67104599748652,181.95820196536692,182.136425495302,65433200
365,2023-06-16,183.08689880371094,185.1363862861082,182.44334825251562,184.87895397960628,101235600
366,2023-06-20,183.17601013183594,184.2552165596262,182.58196693246393,182.58196693246393,49799100
367,2023-06-21,182.13641357421875,183.57203672168455,180.77998409317422,183.0670826761933,49515700
368,2023-06-22,185.14625549316406,185.1957628610581,181.84926421078353,181.91857754734076,51245300
369,2023-06-23,184.82945251464844,185.70073399676707,183.17600887110433,183.71066436514266,53079300
370,2023-06-26,183.4334259033203,186.18586660248252,183.39381396241686,184.9779592329188,48088700
371,2023-06-27,186.1957550048828,186.52248552112178,183.8294477274505,184.04726807160984,50730800
372,2023-06-28,187.37396240234375,188.01751290126907,185.7403249158235,186.06704032710473,51216800
373,2023-06-29,187.71058654785156,188.18583917474905,187.06703605511274,187.2056476277424,46347300
374,2023-06-30,192.0471649169922,192.55210381756805,189.36402266288647,189.73036510372253,85069600
375,2023-07-03,190.55215454101562,191.95807629669292,189.8590815409033,191.85906155166862,31458200
376,2023-07-05,189.43333435058594,191.06697174397888,188.73036598215447,189.67096065277283,46920300
377,2023-07-06,189.9085693359375,190.11649423604223,187.32444187549908,187.95809689875657,45094300
378,2023-07-07,188.7897491455078,190.76002737229288,188.35412363143107,189.51252340749707,46778000
379,2023-07-10,186.74029541015625,188.10662020019882,185.18585168727856,187.38384586798722,59922200
380,2023-07-11,186.215576171875,187.42348359441797,184.75025155228488,187.28487201023415,46638100
381,2023-07-12,187.88880920410156,189.7996698114742,186.60169311695756,187.79968989475896,60750200
382,2023-07-13,188.65115356445312,189.2947191217671,187.8986929500458,188.61155673528532,41342300
383,2023-07-14,188.79969787597656,189.28483085110778,187.75020804300397,188.34425119556795,41573900
384,2023-07-17,192.06698608398438,192.39371661286773,189.90858852856573,189.99769273438966,50520200
385,2023-07-18,191.8095703125,192.40362861755497,190.51255862424458,191.43334748632677,48353800
386,2023-07-19,193.16595458984375,196.26491622319193,190.74022966968735,191.1857808476927,80507300
387,2023-07-20,191.21551513671875,194.52240222913113,190.59175546623806,193.15607727761312,59581200
388,2023-07-21,190.03729248046875,193.03725474426253,189.33432409540026,192.17588392818155,71917800
389,2023-07-24,190.83926391601562,192.9778554020486,190.34422042985216,191.4927249435582,45377800
390,2023-07-25,191.70062255859375,192.51250107589357,191.0075647435374,191.4135040021873,37283200
391,2023-07-26,192.57191467285156,193.70061320853526,191.40361930588426,191.75014067908202,47471900
392,2023-07-27,191.30458068847656,195.2451220868233,190.64122431769522,194.07682686567816,47460200
393,2023-07-28,193.88873291015625,194.68080550669023,192.21548351570434,192.74022840055838,48291400
394,2023-07-31,194.50257873535156,194.54219067365466,193.32437284504627,194.11644542830032,38824100
395,2023-08-01,193.67091369628906,194.77980627337752,193.34418318178373,194.29467332466547,35175100
396,2023-08-02,190.6709747314453,193.24519211613384,189.9482153815842,193.1065805270162,50389300
397,2023-08-03,189.27493286132812,190.46303425792703,188.79969532419432,189.67097673188036,61235200
398,2023-08-04,180.18592834472656,185.5224963676216,180.11661500704574,183.6809340478131,115799700
399,2023-08-07,177.0770721435547,181.31464344213896,175.5919415919706,180.32455640774955,97576100
400,2023-08-08,178.01763916015625,178.48298124186843,175.81964489133262,177.9087289898081,67823000
401,2023-08-09,176.42361450195312,179.13644336005612,175.25530392276485,179.07704055404358,60378500
402,2023-08-10,176.20579528808594,178.95823610645982,175.83946791027196,177.700821310071,54686900
403,2023-08-11,176.26527404785156,177.08815781935616,175.03591791571532,175.7993186650753,51988100
404,2023-08-14,177.92095947265625,178.14898275911253,175.78938877461678,176.44373225185288,43675600
405,2023-08-15,175.9281768798828,177.94076628789648,175.53161335110406,177.34592099472832,43622600
406,2023-08-16,175.0557403564453,177.00883168990967,174.98633341606396,175.61093536777827,46964900
407,2023-08-17,172.50778198242188,175.98767489704687,171.99223724872292,175.6208528452633,66062900
408,2023-08-18,172.9935760498047,173.59834528388794,170.48527458580276,170.82235510894964,61114200
409,2023-08-21,174.3319854736328,174.61950689363672,172.25000423465377,173.56859991663836,46311900
410,2023-08-22,175.71005249023438,176.15619021692956,174.73846130997606,175.541512243613,42084200
411,2023-08-23,179.56671142578125,179.99303161559698,176.80064510070915,176.9890180826326,52722800
412,2023-08-24,174.8673858642578,179.54690878007156,174.5005486639036,179.12058855477642,54945800
413,2023-08-25,177.0782470703125,177.6136093916348,174.31218067560857,175.85879974601767,51449600
414,2023-08-28,178.6446990966797,179.04126265908485,177.0187642861302,178.5455506421133,43820700
415,2023-08-29,182.5409698486328,183.31427930675537,177.9605961154563,178.1588778766287,53003900
416,2023-08-30,186.04071044921875,186.23900735465395,183.1556780614674,183.35395983897268,60813900
417,2023-08-31,186.25881958007812,187.49809956371718,185.8721648302999,186.22907807070516,60794500
418,2023-09-01,187.83517456054688,188.2912210727348,186.66528651811905,187.86491606664922,45732600
419,2023-09-05,188.0731201171875,188.350717612699,186.00104769428793,186.66529992482816,45280000
420,2023-09-06,181.3413543701172,187.2304149251444,179.91370149278592,186.78426205503195,81755800
421,2023-09-07,176.03721618652344,176.68165076505136,172.05168807820937,173.67762258525417,112488800
422,2023-09-08,176.65191650390625,178.69426259870855,176.26526175899272,176.82047189213844,65551300
423,2023-09-11,177.8218231201172,178.753764173303,175.81914224803262,178.52574087133124,58953100
424,2023-09-12,174.78807067871094,178.58522677149583,173.32076725641124,177.95071595688535,90370200
425,2023-09-13,172.71597290039062,175.77946927367296,172.48793449989455,174.99623588192003,84267900
426,2023-09-14,174.2328643798828,174.58977763559852,172.09138484558866,172.50778112260195,60895800
427,2023-09-15,173.5091094970703,174.98633670911127,172.32932763975032,174.9665039932106,109205100
428,2023-09-18,176.44374084472656,177.84165239746525,174.65917451441445,174.9665135519817,67257600
429,2023-09-19,177.5343017578125,178.08949677364237,175.61093679016653,175.99759154247158,51826900
430,2023-09-20,173.98500061035156,178.1588871164402,173.89576095445636,177.72265814247962,58436200
431,2023-09-21,172.4383544921875,174.78803946069445,172.36896268457267,173.05304760725463,63047900
432,2023-09-22,173.29100036621094,175.5613698772793,172.55735626241975,173.17203432298646,56725400
433,2023-09-25,174.56991577148438,175.4522824052414,172.6564598476282,172.7060340664089,46172700
434,2023-09-26,170.48526000976562,173.6974637546494,170.18782981503577,173.32073296072448,64588900
435,2023-09-27,168.9683837890625,171.5560010147378,167.6002289663342,171.13960475321795,66921800
436,2023-09-28,169.22616577148438,170.55467030699108,166.18248681585104,167.88773731405627,56294400
437,2023-09-29,169.74169921875,171.58574835004075,168.87915010499984,170.54475018871184,51814200
438,2023-10-02,172.25991821289062,172.8052044328195,169.46409530048962,169.75161672914737,52164500
439,2023-10-03,170.92149353027344,172.14095595651972,169.3550569046923,170.78269477378157,49594600
440,2023-10-04,172.17068481445312,172.71597100628938,169.50375199905025,169.62271803074952,53020300
441,2023-10-05,173.4099578857422,173.9453201351637,171.19907169783187,172.29955283135268,48527900
442,2023-10-06,175.96783447265625,176.46354642551725,171.69478473153458,172.30947784007347,57224100
443,2023-10-09,177.45497131347656,177.51445432768062,174.2923266162491,175.29365932051672,42390800
444,2023-10-10,176.86013793945312,178.1787337581922,176.42390893139742,176.5726316175604,43698000
445,2023-10-11,178.25802612304688,178.30760034526705,176.07689649671707,176.67174177957318,47551100
446,2023-10-12,179.16024780273438,180.77625872690152,177.50455631675857,178.52573701205876,56743100
447,2023-10-13,177.31617736816406,180.3697497847248,176.61225971587282,179.8641290223829,51427100
448,2023-10-16,177.18728637695312,177.5441995976702,174.99623283045386,175.23418002024147,52517000
449,2023-10-17,175.63076782226562,176.8898806260753,173.30093033620963,175.13505578762425,57549400
450,2023-10-18,174.3319854736328,176.05706860986896,173.60825021874456,174.07422069011992,54764400
451,2023-10-19,173.95526123046875,176.31484005715805,173.68757251536525,174.53027383635083,59302900
452,2023-10-20,171.39736938476562,173.9155794449356,171.15942220172326,173.80652221036553,64189300
453,2023-10-23,171.516357421875,172.51769024747387,168.47267838425373,169.44428482707696,55980100
454,2023-10-24,171.95254516601562,172.1805684027024,169.97960637088667,171.56589049166564,43816600
455,2023-10-25,169.63265991210938,171.57584256593557,169.18650699014253,170.4059694558874,57157000
456,2023-10-26,165.458740234375,169.91023915738614,164.24920182104776,168.9088912991807,70625300
457,2023-10-27,166.77734375,167.5110029440003,165.39926501775972,165.47858075180807,58499100
458,2023-10-30,168.82957458496094,169.70203248533966,167.42175441803172,167.57047708446643,51131000
459,2023-10-31,169.3054656982422,169.43434051981868,166.4600687836398,167.89764555846892,44846000
460,2023-11-01,172.47801208496094,172.73577684542204,168.6610241296242,169.5334819772275,56934900
461,2023-11-02,176.04713439941406,176.2553249292898,173.9552295409817,174.0147125495176,77334800
462,2023-11-03,175.13502502441406,175.3035803991637,171.86333827281126,172.74570493436423,79763700
463,2023-11-06,177.6929168701172,177.8911986418375,174.69882732290304,174.86736758526175,63841300
464,2023-11-07,180.2606964111328,180.87537437336846,177.4351323131202,177.64332285545842,70530000
465,2023-11-08,181.32151794433594,181.87671291239437,180.0326638382413,180.7861556902591,49340300
466,2023-11-09,180.84564208984375,182.54096853276508,180.2507816826859,181.3909282750837,53763500
467,2023-11-10,185.0448760986328,185.21365353801235,182.1957456895483,182.63254933718324,66133400
468,2023-11-13,183.45654296875,184.67759686655458,182.87083578949566,184.46913200851657,43627500
469,2023-11-14,186.0773162841797,186.7424435759467,184.94560467391284,186.33542063464128,60108400
470,2023-11-15,186.6431884765625,188.12236184083608,186.414864785386,186.4843631662735,53790500
471,2023-11-16,188.33084106445312,189.57175373642215,187.2785343944212,188.191859451107,54412900
472,2023-11-17,188.31097412109375,188.99596031021713,187.19912126214516,188.86690055056806,50922700
473,2023-11-20,190.05816650390625,190.51482899547432,188.49958819031184,188.50951003765908,46505100
474,2023-11-21,189.2540740966797,190.12768147094766,188.36062302598555,190.01848054916417,38134500
475,2023-11-22,189.919189453125,191.52740733771327,189.4426832554431,190.09788874466753,39617700
476,2023-11-24,188.58895874023438,189.5121905622833,187.874191778969,189.48240986788565,24048300
477,2023-11-27,188.41024780273438,189.28385517880056,187.52671857843467,188.5393075690696,40552600
478,2023-11-28,189.01580810546875,189.690872461515,188.02307798905798,188.4003202806091,38415400
479,2023-11-29,187.99330139160156,190.69352857887446,187.5962153955331,189.5121772909601,43014200
480,2023-11-30,188.56907653808594,188.93639696992793,186.82187704243873,188.4598756228668,48794400
481,2023-12-01,189.84970092773438,190.1673666680402,187.85430382511626,188.94631294335792,45679300
482,2023-12-04,188.0528564453125,188.66835941071503,186.08725507958516,188.59886103241988,43389500
483,2023-12-05,192.01385498046875,192.9867262414063,188.79740398889692,188.82719982806023,66628400
484,2023-12-06,190.921875,193.34412390879868,190.71339499767492,193.03637997744386,41089700
485,2023-12-07,192.85769653320312,193.58238532404093,192.18263213313443,192.22234982318224,47477700
486,2023-12-08,194.28720092773438,194.56516412443645,192.26202318278135,192.78816888710017,53377300
487,2023-12-11,191.7755889892578,192.08334803730577,190.0283895071003,191.70610576075973,60943700
488,2023-12-12,193.29449462890625,193.30441647720014,190.32622602015354,191.6763396332624,52696900
489,2023-12-13,196.5208740234375,196.5605765657659,193.433482543182,193.67172809287342,70404200
490,2023-12-14,196.6697540283203,198.16877097511053,194.733933428728,196.58041195784497,66831600
491,2023-12-15,196.13369750976562,196.95765018105735,195.56783406915136,196.09397982207716,128256700
492,2023-12-18,194.46588134765625,195.20050700939822,192.97678633039985,194.66442432038554,55751900
493,2023-12-19,195.50828552246094,195.51820737110475,194.46591579616017,194.73395718814848,40714100
494,2023-12-20,193.4136199951172,196.24289187855894,193.4136199951172,195.46856356116558,52242800
495,2023-12-21,193.26467895507812,195.64724016492798,192.09326476649224,194.67436895686498,46482500
496,2023-12-22,192.19256591796875,193.9894050921648,191.56714106698067,193.76106624785666,37122800
497,2023-12-26,191.6465606689453,192.48045036895266,191.42815882163003,192.20248713561688,28919300
498,2023-12-27,191.74581909179688,192.09328069742187,189.7007974418798,191.09062871652011,48087700
499,2023-12-28,192.17269897460938,193.24484932489418,191.76567598880632,192.72862541967714,34049900
500,2023-12-29,191.1303253173828,192.98672576072192,190.33613820624774,192.4903607097449,42628800
501,2024-01-02,184.29042053222656,187.07006792285642,182.55314280656535,185.78943757371047,82488700
502,2024-01-03,182.91053771972656,184.52869277861944,182.09649169200898,182.88075702582086,58414500
503,2024-01-04,180.58755493164062,181.7589693006513,179.56504403399205,180.82580048582,71983600
504,2024-01-05,179.86282348632812,181.4313387856725,178.8601715873943,180.66694755236284,62303300
505,2024-01-08,184.21099853515625,184.2507162227342,180.18051667398524,180.76622380895435,59144500
506,2024-01-09,183.79405212402344,183.80397397190293,181.40156892129536,182.58292017691045,42841800
507,2024-01-10,184.83641052246094,185.04487535026095,182.5829090664718,183.00979086506445,46792900
508,2024-01-11,184.2407684326172,185.6901609871056,182.2850890001184,185.18385896123664,49128400
509,2024-01-12,184.56837463378906,185.382420570264,183.84368591687618,184.7073562390581,40444700
510,2024-01-16,182.29501342773438,182.920423022664,179.61463032885075,180.8356991264693,65603000
511,2024-01-17,181.35191345214844,181.60009595806468,178.98922629636922,179.9521756311529,47317400
512,2024-01-18,187.25869750976562,187.76498444511594,184.47904999387188,184.7371543858006,78005800
513,2024-01-19,190.16737365722656,190.55453778649462,187.4473029046773,187.9535897974558,68741000
514,2024-01-22,192.48043823242188,193.90997199821769,190.86228332421425,190.90200101096366,60133900
515,2024-01-23,193.76104736328125,194.3269107729025,192.42087086045922,193.602222064805,42355600
516,2024-01-24,193.08599853515625,194.9523359132993,192.92715808853583,193.99930838143553,53631300
517,2024-01-25,192.75840759277344,194.84314692565724,191.70611607825748,193.80077725921535,54822100
518,2024-01-26,191.02114868164062,193.34413378000988,190.5446424135328,192.85770566285066,44594000
519,2024-01-29,190.3361358642578,190.80272021826386,188.20177223046258,190.614099077556,47145600
520,2024-01-30,186.67295837402344,190.4056331853674,186.10711010289756,189.5518847070131,55859400
521,2024-01-31,183.05943298339844,185.7398164976455,183.00980859435379,185.6802399646441,55467800
522,2024-02-01,185.50155639648438,185.59089847447947,182.48366340616798,182.6524257138898,64885400
523,2024-02-02,184.4989013671875,185.96813772334343,177.9468764270477,178.55244241438749,102518000
524,2024-02-05,186.31558227539062,187.87417583998953,184.48896248395178,186.78216664518396,69668800
525,2024-02-06,187.92381286621094,187.9337347140823,185.4122068995574,185.50154897397763,43490800
526,2024-02-07,188.03302001953125,189.66109684812312,187.23883287556598,189.2540738540102,53439000
527,2024-02-08,186.950927734375,188.16204444280885,185.98797838719426,188.01314099648533,40962000
528,2024-02-09,187.71632385253906,188.84947973129314,186.87142040616737,187.5175123353768,45155200
529,2024-02-12,186.02651977539062,187.53739935899367,185.66868027314752,187.288900125969,41781900
530,2024-02-13,183.92916870117188,185.09215835173688,182.4083547485107,184.6547973151463,56529500
531,2024-02-14,183.0445098876953,184.41623036442274,181.34478380471282,184.20749952407863,54630500
532,2024-02-15,182.7562713623047,183.3824942652778,180.26134459364147,182.44813474883824,65434500
533,2024-02-16,181.21554565429688,183.7403059011213,180.57938833891825,182.31888265706775,49701400
534,2024-02-20,180.47006225585938,181.33483464555084,178.91942962585208,180.69867728023533,53665600
535,2024-02-21,181.22552490234375,181.79209525720324,179.57548638259638,180.8478012209779,41529700
536,2024-02-22,183.26321411132812,183.8496838430312,181.36469145049406,182.3785574262725,52292200
537,2024-02-23,181.42430114746094,183.9291621764045,181.1360335803032,183.89934348562096,45119700
538,2024-02-26,180.07247924804688,181.66286516303873,179.56553112991756,181.1459977034405,40867400
539,2024-02-27,181.5336456298828,182.81589486499632,178.48206808634893,180.01283169575817,54318900
540,2024-02-28,180.33090209960938,182.02069366799873,179.04865286943277,181.4143549983027,48953900
541,2024-02-29,179.6649169921875,181.47399840204054,178.45223971391368,180.18179956174367,136682600
542,2024-03-01,178.5814971923828,179.44626969271965,176.31518534052842,178.47215692026748,73488000
543,2024-03-04,174.04884338378906,175.83802546574708,172.74669485303102,175.09252787586883,81510100
544,2024-03-05,169.0987548828125,171.00722719097524,168.60175641192043,169.73491231886675,95132400
545,2024-03-06,168.104736328125,170.21201988746688,167.6673753032203,170.03309257401145,68587700
546,2024-03-07,167.9854736328125,169.70508399774383,167.47854068144582,168.13456709874717,71765100
547,2024-03-08,169.705078125,172.6572499858552,167.92583043526673,167.9854678195768,76114600
548,2024-03-11,171.7129669189453,173.33318674250597,171.01717211248007,171.9018287593836,60139500
549,2024-03-12,172.1900634765625,172.98526395951052,169.98338934079592,172.11054191154895,59825400
550,2024-03-13,170.10267639160156,172.15030736266894,169.73488726374302,171.7328305288075,52488700
551,2024-03-14,171.9614715576172,173.2636051293667,171.01717749290637,171.87201547265494,72913500
552,2024-03-15,171.583740234375,171.583740234375,169.26772563447943,170.14244776104985,121664700
553,2024-03-18,172.67713928222656,176.64319229534289,172.4783429395777,174.51603957790343,75604200
554,2024-03-19,175.02294921875,175.54976628184772,171.99125610372477,173.2933894169356,55215200
555,2024-03-20,177.597412109375,177.597412109375,174.0389016316341,174.66512448913912,53423100
556,2024-03-21,170.34124755859375,176.42451903095682,169.81443040365232,175.98715795881162,106181300
557,2024-03-22,171.24578857421875,172.0111704512642,169.0391141931604,170.7289059277682,71106600
558,2024-03-25,169.82437133789062,170.90782428626645,168.43276661931924,169.54605342761408,54288300
559,2024-03-26,168.69122314453125,170.39094937582044,168.5619986920605,168.97947557636294,57388400
560,2024-03-27,172.2696075439453,172.55787515067234,169.08882036385705,169.38702247981306,60273300
561,2024-03-28,170.45057678222656,171.1960744249358,169.4863986176142,170.71896018041463,65672700
562,2024-04-01,169.00927734375,170.22195467216173,168.46257606173032,170.16231728997553,46240500
563,2024-04-02,167.826416015625,168.32341441545842,167.2200773611407,168.06498070773253,49329500
564,2024-04-03,168.63156127929688,169.6553768320082,167.56799252573734,167.7767233727702,47691700
565,2024-04-04,167.8065643310547,170.88794562795422,167.8065643310547,169.2677258236611,53704400
566,2024-04-05,168.56199645996094,169.36713152382467,167.9357735582051,168.5719309687928,42055200
567,2024-04-08,167.4387664794922,168.18426411757292,167.23003563445502,168.01528647300387,37425500
568,2024-04-09,168.6514434814453,169.05898582949538,167.33937552823474,167.68726532493085,42451200
569,2024-04-10,166.7727813720703,168.07491474927153,166.10680533820357,167.7866623517303,49709300
570,2024-04-11,173.9892120361328,174.4067040844594,167.1505236254001,167.3294357885208,91070300
571,2024-04-12,175.49014282226562,177.2892746522008,173.16419388744958,173.21388159504414,101593300
572,2024-04-15,171.65330505371094,175.56965476374435,171.46444324020368,174.3072746159751,73531800
573,2024-04-16,168.3632049560547,172.71690119832985,167.25986775641732,170.71897282804144,73711200
574,2024-04-17,166.99148559570312,169.62557141471189,166.99148559570312,168.59182127268286,50901200
575,2024-04-18,166.0372314453125,167.62763251332663,165.55018268321453,167.02129381245496,43122900
576,2024-04-19,164.00949096679688,165.40108058085156,163.09501562510533,165.21223390744998,67772100
577,2024-04-22,164.84442138671875,166.25589498596477,163.7808527253039,164.52635030592455,48116400
578,2024-04-23,165.8980712890625,166.0471799196536,163.92996173620628,164.3573882766078,49537800
579,2024-04-24,168.00535583496094,168.2836737462142,165.21222704669103,165.540232667877,48251800
580,2024-04-25,168.87013244628906,169.58581142644354,167.14057238305094,168.51229295621184,50558300
581,2024-04-26,168.28367614746094,170.31142312512412,168.16438620722982,168.8601961624801,44838400
582,2024-04-29,172.4584503173828,174.97326108846298,172.06085765153782,172.3292258757486,68169400
583,2024-04-30,169.3074951171875,173.93952434742974,168.97947431756717,172.2894858404387,65934800
584,2024-05-01,168.28367614746094,171.6732091751753,168.0948143120181,168.56199406268553,50383100
585,2024-05-02,171.9912872314453,172.37894542666191,169.8641344122997,171.47440458209337,94214900
586,2024-05-03,182.27914428710938,185.87740797297917,181.56346535319665,185.52950301417593,163224100
587,2024-05-06,180.61917114257812,183.09421354898845,179.33690673477625,181.2553285088154,78569700
588,2024-05-07,181.30503845214844,183.79003083864822,180.2315350883076,182.34873828791632,77305800
589,2024-05-08,181.64297485351562,181.97099560703433,180.3607105291073,181.75231510468853,45057100
590,2024-05-09,183.46202087402344,183.55147695770702,181.0167817496789,181.46407733528633,48983000
591,2024-05-10,182.1979217529297,184.22841905381327,181.28220609270682,184.039301056681,50759500
592,2024-05-13,185.41285705566406,186.2290472091228,183.76058078482714,184.57677093828588,72044800
593,2024-05-14,186.55752563476562,187.42348620330452,185.42283282321628,186.63715506565202,52393600
594,2024-05-15,188.8368682861328,189.76253191302303,186.49780129168897,187.03529613574696,70400000
595,2024-05-16,188.95631408691406,190.21045865928463,188.7771592552961,189.58338637309936,52845200
596,2024-05-17,188.9861602783203,189.92178705781208,188.29936976198016,188.62783545187153,41282900
597,2024-05-20,190.15072631835938,191.02663488992152,188.1301769262196,188.44869465688268,44361300
598,2024-05-21,191.4546356201172,191.83285642957057,190.03128423275254,190.20049107683238,42309400
599,2024-05-22,190.01136779785156,191.92244369758092,189.38431073139583,191.37500087150013,34648500
600,2024-05-23,186.0100860595703,190.11090276702717,185.76124979940406,190.09099161364105,51005900
601,2024-05-24,189.0956573486328,189.6928704821682,187.16468542966413,187.94106857836448,36294600
602,2024-05-28,189.10560607910156,192.1015891258543,188.219749617586,190.61851957640835,52280100
603,2024-05-29,189.40420532226562,191.35508832801628,188.62783738828333,188.7273779696699,53068000
604,2024-05-30,190.39956665039062,191.2854232244703,189.7426503955058,189.8720349370489,49947900
605,2024-05-31,191.35508728027344,191.67360498875826,189.02598349107927,190.54886021384164,75158300
606,2024-06-03,193.12681579589844,194.08235381042343,191.62385010600926,192.00207093054578,50080500
607,2024-06-04,193.4453125,194.41079839334418,192.13144977133211,193.7339558758535,47471400
608,2024-06-05,194.95823669433594,195.9834409155792,193.96289161058436,194.49042328995185,54156800
609,2024-06-06,193.57472229003906,195.58532376400316,193.2661677207586,194.77909661517052,41181800
610,2024-06-07,195.97348022460938,196.02325051312178,193.2362814217838,193.74390191398706,53103900
611,2024-06-10,192.2210235595703,196.3815736009198,191.25553768440525,195.98342648408087,97262100
612,2024-06-11,206.18572998046875,206.19569315156764,192.72867525564521,192.74857122232135,172373300
613,2024-06-12,212.0782012939453,219.1750019825869,205.9369082694312,206.40472171133436,198134300
614,2024-06-13,213.24273681640625,215.74104751612717,210.61502639534655,213.74040935969603,97862700
615,2024-06-14,211.50086975097656,214.16838712685717,210.31640674162668,212.8545395919822,70122700
616,2024-06-17,215.6614227294922,217.9308083607288,211.72981259041407,212.37678083551464,93728300
617,2024-06-18,213.29248046875,217.61228945527094,212.008492058615,216.5771221156608,79943300
618,2024-06-20,208.70394897460938,213.24273529474334,207.87782592387282,212.93416556238657,86172500
619,2024-06-21,206.52415466308594,210.90366690915465,206.14591867526494,209.41064929966387,246421400
